ip,app,device,os,channel,click_time,attributed_time,is_attributed
91911,23,1,13,153,07/11/2017,11:31:37,0
98738,18,1,12,134,09/11/2017,08:08:26,0
5348,14,1,19,439,07/11/2017,09:50:28,0
86296,3,1,22,280,08/11/2017,02:16:30,0
111070,3,1,13,130,09/11/2017,05:43:56,0
102206,27,1,40,122,07/11/2017,00:29:23,0
115779,14,1,13,349,08/11/2017,23:13:48,0
37717,9,1,22,466,08/11/2017,04:12:51,0
103805,3,1,9,280,08/11/2017,02:42:58,0
33473,3,1,19,371,07/11/2017,01:24:59,0
42651,3,1,13,280,09/11/2017,05:52:12,0
113540,2,1,19,477,08/11/2017,06:28:27,0
32823,14,1,17,480,08/11/2017,11:23:04,0
95322,11,1,13,173,08/11/2017,03:18:53,0
14217,26,1,18,121,08/11/2017,22:38:17,0
51992,9,1,19,234,07/11/2017,05:28:27,0
188929,3,1,9,19,09/11/2017,00:36:56,0
19606,3,1,13,280,08/11/2017,04:07:00,0
86840,12,1,41,328,07/11/2017,04:58:22,0
21274,3,1,10,280,08/11/2017,03:07:10,0
32639,18,1,18,134,08/11/2017,10:58:27,0
83366,12,1,19,328,07/11/2017,13:43:51,0
210813,3,1,13,452,09/11/2017,01:04:39,0
112418,3,1,13,115,07/11/2017,16:05:13,0
73487,12,2,9,259,09/11/2017,01:42:12,0
103332,3,1,16,280,07/11/2017,09:10:18,0
93972,14,1,14,349,07/11/2017,00:11:53,0
64563,12,1,31,105,08/11/2017,00:30:00,0
172522,18,1,17,107,07/11/2017,05:49:51,0
35815,2,1,20,236,07/11/2017,01:46:57,0
94087,9,1,58,134,07/11/2017,12:45:19,0
209012,3,1,17,480,07/11/2017,04:51:56,0
85208,12,1,9,265,09/11/2017,00:27:27,0
43842,24,1,8,178,08/11/2017,17:06:16,0
105560,11,1,17,487,09/11/2017,02:10:14,0
47229,7,1,19,101,09/11/2017,07:25:12,0
45505,3,1,47,280,08/11/2017,11:27:45,0
44322,8,1,19,145,09/11/2017,09:12:08,0
67467,3,1,14,480,08/11/2017,13:39:14,0
143438,9,1,19,442,08/11/2017,12:13:47,0
51834,13,1,19,400,08/11/2017,12:22:34,0
37001,2,1,27,477,07/11/2017,03:28:57,0
67236,1,1,13,377,08/11/2017,00:17:13,0
44488,2,1,13,205,07/11/2017,04:22:51,0
31304,15,1,13,245,07/11/2017,15:37:11,0
70976,18,1,13,107,08/11/2017,08:57:49,0
68418,12,1,2,259,08/11/2017,10:37:35,0
100408,3,1,13,173,08/11/2017,04:26:44,0
22683,14,1,13,134,07/11/2017,06:12:05,0
63725,13,1,19,477,08/11/2017,13:29:53,0
35973,23,1,13,30,09/11/2017,15:59:13,0
100075,64,1,9,459,07/11/2017,23:49:57,0
46382,3,1,19,280,08/11/2017,06:01:46,0
39756,2,2,37,205,08/11/2017,22:55:38,0
101074,18,1,1,107,08/11/2017,16:30:32,0
18439,15,1,1,379,07/11/2017,14:36:12,0
178873,2,1,47,205,08/11/2017,14:02:31,0
25097,2,1,12,237,09/11/2017,08:29:53,0
55098,15,1,17,315,08/11/2017,08:15:14,0
121472,7,2,9,101,07/11/2017,10:52:10,0
5619,14,1,19,379,09/11/2017,11:01:01,0
43959,14,1,27,379,08/11/2017,03:30:20,0
28011,3,1,10,452,07/11/2017,09:14:59,0
8499,12,1,19,178,07/11/2017,22:02:52,0
11642,12,1,19,265,07/11/2017,11:54:42,0
162132,2,1,8,237,07/11/2017,09:29:39,0
75634,2,1,15,205,07/11/2017,16:37:23,0
128029,2,1,10,212,07/11/2017,08:06:52,0
314267,2,1,9,435,08/11/2017,23:21:50,0
13634,9,1,37,442,09/11/2017,14:17:14,0
13957,13,1,23,400,08/11/2017,02:37:01,0
177618,9,1,13,391,07/11/2017,09:55:16,0
135910,18,1,17,107,07/11/2017,05:24:55,0
119369,7,1,23,101,09/11/2017,13:02:33,0
38609,14,1,13,439,09/11/2017,00:03:31,0
195498,11,1,53,481,07/11/2017,11:07:33,0
17149,3,1,13,205,07/11/2017,04:29:51,0
175035,7,1,20,101,09/11/2017,04:55:17,0
26414,15,1,19,265,07/11/2017,15:37:31,0
105519,2,1,13,205,09/11/2017,00:19:22,0
7373,15,1,32,140,09/11/2017,12:30:14,0
360125,15,1,13,245,08/11/2017,19:28:07,0
85625,15,1,37,245,08/11/2017,04:26:31,0
12037,3,1,19,424,08/11/2017,08:34:09,0
32323,2,1,13,477,08/11/2017,07:40:55,0
15990,15,1,20,245,07/11/2017,05:56:21,0
196161,17,1,22,280,08/11/2017,04:42:49,0
45265,12,1,15,245,07/11/2017,15:50:31,0
196692,15,1,13,245,08/11/2017,16:08:44,0
23985,27,1,19,153,08/11/2017,12:27:10,0
196389,18,2,19,134,09/11/2017,03:42:20,0
54157,18,1,19,134,09/11/2017,04:36:17,0
97100,26,1,19,121,07/11/2017,02:51:48,0
9795,1,1,5,349,07/11/2017,04:21:04,0
55649,3,1,13,280,08/11/2017,04:48:33,0
3313,3,1,13,442,08/11/2017,01:07:16,0
18006,18,1,19,134,07/11/2017,10:14:19,0
90837,2,1,19,469,08/11/2017,09:10:20,0
7350,15,1,18,245,07/11/2017,12:02:37,0
11498,14,1,3,442,08/11/2017,09:42:18,0
73487,14,1,19,379,09/11/2017,00:17:41,0
27634,21,1,30,232,09/11/2017,12:26:11,0
159853,18,1,13,107,08/11/2017,10:07:32,0
209902,9,1,22,334,07/11/2017,09:36:22,0
56330,15,1,19,140,06/11/2017,22:14:18,0
17262,1,1,13,135,07/11/2017,15:51:35,0
42921,2,1,25,237,08/11/2017,01:22:57,0
186763,10,1,19,317,08/11/2017,02:20:20,0
60966,36,1,22,110,07/11/2017,03:12:23,0
59146,3,1,13,280,07/11/2017,03:28:57,0
77468,2,1,23,243,09/11/2017,10:21:33,0
22978,3,1,1,205,08/11/2017,22:07:11,0
85188,6,1,15,101,08/11/2017,09:50:18,0
30636,3,1,13,135,07/11/2017,13:10:26,0
34619,3,1,19,280,09/11/2017,06:40:19,0
13430,13,1,10,477,07/11/2017,09:35:48,0
48286,18,1,3,379,09/11/2017,11:49:27,0
17149,15,1,22,245,08/11/2017,12:12:36,0
77147,21,1,19,128,08/11/2017,06:01:20,0
8718,15,1,19,245,08/11/2017,22:19:40,0
307999,2,2,13,205,09/11/2017,14:14:44,0
7056,3,1,13,424,09/11/2017,02:08:29,0
88992,3,1,13,371,08/11/2017,01:14:04,0
72110,24,1,19,105,07/11/2017,13:34:21,0
82956,3,1,73,182,09/11/2017,08:28:15,0
188929,15,1,27,245,09/11/2017,04:40:26,0
79827,2,1,12,122,08/11/2017,06:56:16,0
121472,13,1,10,477,06/11/2017,16:15:45,0
14344,15,1,16,130,08/11/2017,12:10:26,0
69056,14,1,19,460,08/11/2017,02:47:32,0
57886,3,1,13,409,09/11/2017,14:50:29,0
119125,12,1,35,259,08/11/2017,17:18:46,0
96078,12,1,41,497,07/11/2017,04:43:11,0
18834,9,2,11,322,09/11/2017,13:22:48,0
4754,18,1,19,121,08/11/2017,02:29:41,0
249356,9,1,13,215,09/11/2017,07:41:53,0
37350,14,1,18,480,09/11/2017,01:34:20,0
115880,23,1,3,153,07/11/2017,12:08:00,0
182239,3,1,19,424,09/11/2017,03:58:06,0
40317,24,1,37,105,08/11/2017,00:21:47,0
111708,2,1,20,205,09/11/2017,08:02:22,0
23096,3,1,13,280,09/11/2017,07:37:54,0
129822,3,1,12,280,07/11/2017,04:37:20,0
89804,9,1,19,466,08/11/2017,12:02:37,0
56460,1,1,19,134,08/11/2017,03:56:42,0
37717,3,1,32,280,08/11/2017,03:14:00,0
111247,27,1,16,153,07/11/2017,05:05:37,0
29002,2,1,19,122,07/11/2017,13:02:32,0
5314,23,2,28,153,07/11/2017,10:42:39,0
198552,3,1,13,280,07/11/2017,14:26:41,0
120361,15,1,18,245,08/11/2017,02:43:49,0
2647,14,1,19,480,08/11/2017,10:13:34,0
128041,14,1,19,439,08/11/2017,04:08:36,0
102440,2,1,40,219,07/11/2017,16:09:18,0
4608,12,1,8,328,08/11/2017,03:28:04,0
83690,14,1,19,489,07/11/2017,15:16:32,0
18983,11,1,1,481,09/11/2017,01:36:38,0
48170,15,2,19,245,07/11/2017,13:51:58,0
130834,8,1,19,145,07/11/2017,15:47:23,0
86436,2,1,19,477,08/11/2017,07:39:40,0
135639,20,1,20,259,09/11/2017,14:57:20,0
103062,21,1,15,128,09/11/2017,01:41:12,0
5348,15,1,27,245,07/11/2017,03:12:27,0
97670,2,1,18,477,06/11/2017,17:26:56,0
85192,26,1,19,477,08/11/2017,14:09:31,0
196597,13,1,8,477,08/11/2017,02:55:24,0
18124,12,1,19,265,09/11/2017,13:19:52,0
253007,14,1,19,134,08/11/2017,08:15:25,0
84091,15,1,13,430,07/11/2017,16:15:13,0
29836,6,1,19,459,08/11/2017,06:45:54,0
2254,3,1,22,280,07/11/2017,03:58:31,0
193559,9,1,13,391,07/11/2017,04:13:36,0
11163,3,1,8,280,07/11/2017,03:12:45,0
125954,9,1,13,134,08/11/2017,00:01:59,0
153631,2,1,32,469,07/11/2017,23:35:29,0
103527,12,1,14,212,09/11/2017,03:06:10,0
22792,12,1,8,265,09/11/2017,01:44:26,0
181163,6,1,19,459,07/11/2017,05:39:35,0
117132,18,1,18,439,07/11/2017,23:46:20,0
41261,2,1,37,477,06/11/2017,17:37:40,0
96017,64,1,13,459,09/11/2017,03:02:26,0
79666,2,1,31,237,09/11/2017,12:14:12,0
48170,12,1,12,409,08/11/2017,12:03:36,0
33884,12,1,13,205,08/11/2017,06:14:52,0
67507,3,1,19,280,07/11/2017,06:11:51,0
104009,1,1,17,134,07/11/2017,01:21:58,0
40317,23,1,19,153,09/11/2017,04:24:00,0
113898,3,1,13,379,07/11/2017,05:12:51,0
27879,3,1,19,280,09/11/2017,02:29:29,0
106460,20,1,41,478,09/11/2017,12:41:13,0
39436,18,1,58,107,09/11/2017,11:47:53,0
158510,9,1,17,258,09/11/2017,08:39:19,0
67560,18,1,19,134,07/11/2017,00:18:00,0
19225,12,1,17,178,08/11/2017,13:24:34,0
114065,2,1,17,435,07/11/2017,02:37:08,0
10316,9,1,19,334,07/11/2017,00:02:27,0
168318,3,1,13,280,09/11/2017,01:56:38,0
96224,15,1,17,245,08/11/2017,09:58:59,0
102053,12,1,15,259,07/11/2017,08:36:30,0
5118,3,1,13,280,09/11/2017,00:35:13,0
42649,2,1,6,237,07/11/2017,04:00:21,0
114276,95,3866,866,347,09/11/2017,00:25:47,0
2563,3,1,19,19,09/11/2017,00:23:47,0
69489,3,1,13,280,08/11/2017,16:07:48,0
26995,425,3543,748,347,08/11/2017,13:24:42,0
353,2,1,13,219,08/11/2017,16:50:15,0
40767,12,1,13,409,08/11/2017,00:44:22,0
101096,20,2,42,259,07/11/2017,14:20:19,0
43959,1,1,18,118,08/11/2017,00:38:36,0
125482,18,1,13,376,07/11/2017,09:25:36,0
121472,26,1,27,121,07/11/2017,00:57:13,0
41272,6,1,18,459,07/11/2017,07:19:49,0
98531,12,1,19,328,09/11/2017,01:35:16,0
73516,12,1,13,259,08/11/2017,16:49:14,0
40909,2,1,16,219,07/11/2017,01:24:25,0
161822,2,2,13,205,07/11/2017,12:05:21,0
56268,3,1,19,19,07/11/2017,02:17:20,0
108913,18,1,18,134,08/11/2017,05:36:31,0
52557,14,1,10,379,07/11/2017,14:18:28,0
64228,12,1,8,124,09/11/2017,15:49:02,0
59527,12,1,19,259,07/11/2017,01:42:55,0
44668,15,1,10,245,07/11/2017,14:50:58,0
6313,15,1,19,140,07/11/2017,00:32:54,0
87779,3,1,13,379,07/11/2017,03:01:57,0
46160,14,1,13,360,08/11/2017,01:35:50,0
131107,3,1,20,424,09/11/2017,06:14:05,0
432,2,1,13,477,08/11/2017,08:50:33,0
117246,1,1,17,17,09/11/2017,06:18:30,0
40125,12,1,19,178,08/11/2017,03:05:45,0
11174,3,1,13,452,09/11/2017,14:07:25,0
109252,2,2,17,243,08/11/2017,12:43:47,0
26995,15,1,19,245,09/11/2017,00:43:45,0
89210,23,1,47,153,09/11/2017,10:58:40,0
26490,21,1,13,128,09/11/2017,13:21:21,0
30296,18,1,13,121,07/11/2017,15:23:24,0
78939,3,1,13,115,06/11/2017,16:39:33,0
85644,7,1,12,101,09/11/2017,15:16:25,0
5314,20,1,13,259,07/11/2017,17:21:36,0
116670,20,1,20,259,07/11/2017,13:23:37,0
1815,3,1,13,280,08/11/2017,03:36:06,0
121039,18,1,25,107,09/11/2017,02:02:46,0
135458,64,1,13,459,06/11/2017,18:48:30,0
122972,18,3032,607,107,07/11/2017,14:07:30,0
14615,3,1,11,402,09/11/2017,10:32:10,0
4486,3,1,28,280,08/11/2017,00:33:41,0
7538,2,1,17,236,09/11/2017,00:42:44,0
43166,23,1,13,153,09/11/2017,14:36:33,0
55003,3,1,41,173,07/11/2017,12:23:02,0
43322,3,1,17,280,08/11/2017,03:00:55,0
41725,15,1,23,3,08/11/2017,15:34:21,0
118339,12,1,19,245,07/11/2017,23:41:14,0
21925,2,1,19,469,07/11/2017,13:44:15,0
194094,13,1,13,477,09/11/2017,06:54:08,0
50558,12,1,9,205,06/11/2017,22:26:40,0
8096,1,1,19,135,07/11/2017,00:02:29,0
118252,3,1,64,402,08/11/2017,12:33:33,0
22933,15,1,19,245,07/11/2017,05:45:12,0
120288,18,1,31,134,09/11/2017,09:19:39,0
125363,15,1,20,245,08/11/2017,14:53:58,0
158417,1,1,19,134,06/11/2017,18:47:27,0
31455,18,3032,607,107,07/11/2017,14:49:07,0
5425,9,1,18,134,08/11/2017,03:15:13,0
23402,15,1,19,120,09/11/2017,12:56:57,0
90484,1,1,13,349,08/11/2017,10:36:08,0
95820,7,1,37,101,09/11/2017,12:11:01,0
180545,2,1,19,477,07/11/2017,05:34:31,0
14112,9,1,34,215,06/11/2017,17:01:27,0
175837,2,1,17,205,09/11/2017,14:10:38,0
162640,14,1,19,118,06/11/2017,21:42:51,0
118696,3,1,3,135,09/11/2017,05:20:33,0
67716,9,1,22,322,09/11/2017,08:32:03,0
5314,15,2,31,245,08/11/2017,13:23:45,0
124006,2,1,19,477,08/11/2017,23:52:33,0
108858,18,1,19,107,08/11/2017,07:23:43,0
125050,18,1,15,134,09/11/2017,07:45:31,0
23484,12,1,16,205,08/11/2017,04:06:42,0
110269,2,1,20,401,06/11/2017,18:39:16,0
40631,9,1,22,215,07/11/2017,00:49:16,0
223720,3,1,19,480,09/11/2017,09:09:56,0
48170,2,1,42,237,07/11/2017,23:14:46,0
182193,3,1,13,130,07/11/2017,01:05:33,0
53969,18,1,1,107,08/11/2017,04:48:58,0
55339,2,1,19,237,09/11/2017,01:37:56,0
73452,28,1,13,135,08/11/2017,13:28:26,0
150605,18,1,1,121,08/11/2017,12:45:34,0
92712,12,1,19,326,08/11/2017,05:09:54,0
20242,6,1,13,125,08/11/2017,01:55:52,0
22072,3,1,18,280,07/11/2017,04:07:19,0
362597,3,1,13,135,09/11/2017,11:57:53,0
204824,15,1,19,245,08/11/2017,16:51:54,0
232759,9,2,11,134,08/11/2017,21:09:07,0
407,9,1,19,134,07/11/2017,01:03:06,0
75634,64,2,17,459,09/11/2017,00:07:25,0
148182,15,1,19,245,08/11/2017,02:06:10,0
90976,1,1,13,150,08/11/2017,03:58:12,0
118284,2,1,18,205,08/11/2017,17:03:42,0
19248,3,1,18,409,07/11/2017,01:23:46,0
168996,2,1,53,477,07/11/2017,04:27:42,0
34936,14,1,13,480,09/11/2017,06:50:43,0
44744,12,2,6,178,08/11/2017,11:39:02,0
201529,3,1,19,280,08/11/2017,01:22:42,0
75684,8,1,19,140,07/11/2017,09:54:30,0
87554,21,1,15,232,07/11/2017,15:09:36,0
173857,32,1,15,376,08/11/2017,14:01:25,0
189764,14,1,13,489,07/11/2017,00:01:09,0
5168,13,1,13,400,09/11/2017,08:47:27,0
87816,3,1,13,280,07/11/2017,05:14:28,0
5348,12,1,16,19,08/11/2017,12:05:14,0
15654,3,1,30,115,08/11/2017,10:22:50,0
83230,15,1,1,315,07/11/2017,11:23:13,0
110520,9,1,3,232,09/11/2017,09:08:32,0
88192,9,1,17,127,08/11/2017,13:27:10,0
80140,15,1,19,245,06/11/2017,16:34:56,0
278545,104,0,0,101,09/11/2017,11:21:31,0
196380,13,1,13,400,08/11/2017,00:12:51,0
81550,3,1,19,452,07/11/2017,16:51:01,0
168489,12,1,8,140,07/11/2017,07:01:53,0
119531,3,1,15,280,08/11/2017,11:54:40,0
18886,18,3032,607,107,07/11/2017,10:27:03,0
153637,1,1,19,153,09/11/2017,03:38:38,0
68808,1,1,10,134,08/11/2017,04:13:59,0
52660,3,1,19,424,09/11/2017,10:52:11,0
14230,3,1,19,280,08/11/2017,11:43:11,0
13597,8,1,6,145,08/11/2017,23:15:29,0
37255,8,2,19,145,09/11/2017,11:19:06,0
47377,12,1,19,140,08/11/2017,04:41:15,0
20784,12,1,19,19,07/11/2017,16:47:20,0
105649,2,2,58,122,09/11/2017,07:33:29,0
51739,2,1,19,469,08/11/2017,05:04:53,0
105156,3,1,19,280,08/11/2017,15:15:58,0
34137,12,1,25,481,07/11/2017,11:55:21,0
62016,12,1,20,178,08/11/2017,01:31:35,0
14271,3,1,27,19,08/11/2017,11:31:43,0
34769,14,1,28,439,08/11/2017,06:33:23,0
88202,3,1,13,280,07/11/2017,02:30:03,0
108821,3,1,17,480,09/11/2017,08:26:27,0
122038,18,1,1,107,08/11/2017,10:20:00,0
80762,9,1,15,244,07/11/2017,02:56:05,0
82133,1,1,32,439,09/11/2017,14:55:26,0
31564,1,1,19,377,08/11/2017,05:16:39,0
101062,3,1,8,280,07/11/2017,12:49:46,0
267098,18,1,22,121,08/11/2017,07:39:35,0
61048,18,1,9,379,09/11/2017,05:30:51,0
49364,9,1,19,489,09/11/2017,02:52:18,0
93054,12,1,19,265,06/11/2017,16:48:28,0
3994,15,1,13,245,07/11/2017,09:21:19,0
218581,21,1,13,128,07/11/2017,23:58:11,0
137571,9,1,19,244,07/11/2017,02:55:28,0
152000,19,0,24,213,07/11/2017,05:54:10,0
170798,12,1,20,245,08/11/2017,02:55:13,0
50482,64,1,17,459,07/11/2017,12:02:41,0
40022,12,2,13,140,09/11/2017,11:15:35,0
44067,2,1,1,236,09/11/2017,05:14:17,0
73767,9,1,19,466,08/11/2017,10:37:24,0
7120,3,1,17,280,08/11/2017,14:36:18,0
61082,21,1,17,128,07/11/2017,03:03:41,0
7308,27,1,18,153,07/11/2017,04:26:31,0
83230,12,1,53,265,08/11/2017,01:04:46,0
67944,11,1,19,319,07/11/2017,08:56:03,0
105485,2,1,37,205,07/11/2017,15:30:33,0
64209,3,1,13,280,08/11/2017,12:30:11,0
176631,12,1,13,265,07/11/2017,04:17:51,0
145798,12,1,19,265,09/11/2017,14:55:19,0
19824,12,1,13,205,08/11/2017,06:34:15,0
37357,2,1,16,122,09/11/2017,07:03:55,0
53946,9,1,19,127,09/11/2017,10:04:28,0
271020,18,1,13,107,08/11/2017,06:16:04,0
14692,3,1,6,371,08/11/2017,00:34:17,0
58072,12,1,13,409,08/11/2017,07:23:59,0
29322,15,1,19,278,08/11/2017,10:51:31,0
89607,9,1,19,334,08/11/2017,05:18:52,0
280081,15,1,8,245,09/11/2017,00:36:35,0
45929,3,1,18,280,08/11/2017,09:48:21,0
103339,3,1,32,19,09/11/2017,01:46:10,0
270724,8,1,17,140,08/11/2017,02:05:46,0
39306,15,1,22,245,07/11/2017,07:57:02,0
550,15,2,19,3,09/11/2017,14:32:18,0
5314,1,2,8,134,09/11/2017,12:42:40,0
100275,12,1,15,245,07/11/2017,06:32:09,0
64639,12,2,9,259,08/11/2017,18:22:43,0
74013,3,1,13,280,07/11/2017,04:32:21,0
231292,3,1,13,317,08/11/2017,08:40:21,0
146789,3,1,30,211,08/11/2017,14:35:55,0
7538,3,1,13,280,08/11/2017,12:41:22,0
20901,3,1,25,280,08/11/2017,02:40:05,0
127454,9,1,3,134,06/11/2017,22:49:17,0
44410,9,1,22,489,09/11/2017,12:55:20,0
42596,18,1,17,107,08/11/2017,09:45:33,0
100148,64,1,25,459,08/11/2017,10:51:47,0
37801,9,1,20,244,06/11/2017,16:40:45,0
81662,9,2,58,244,08/11/2017,12:33:44,0
43477,12,1,13,178,09/11/2017,07:30:23,0
60355,15,1,19,412,09/11/2017,14:56:23,0
34135,13,1,19,477,09/11/2017,14:12:00,0
170060,14,1,6,463,07/11/2017,01:31:39,0
114904,9,2,9,442,07/11/2017,16:29:13,0
31624,3,1,40,280,09/11/2017,02:11:51,0
45944,3,1,28,113,08/11/2017,02:33:17,0
95766,15,1,13,245,08/11/2017,08:58:50,0
70522,26,1,32,121,09/11/2017,11:46:27,0
121472,3,1,17,280,09/11/2017,04:30:17,0
164216,18,1,37,107,07/11/2017,05:39:15,0
42585,9,1,17,215,08/11/2017,23:39:07,0
75634,14,1,19,442,08/11/2017,21:21:24,0
176243,45,1,10,5,07/11/2017,08:21:55,07/11/2017
167368,9,1,13,134,06/11/2017,19:45:58,0
10216,3,1,20,280,08/11/2017,11:14:33,0
4476,3,1,13,379,09/11/2017,08:30:02,0
103396,18,1,13,107,09/11/2017,13:43:58,0
161640,23,1,53,153,08/11/2017,10:21:20,0
41425,11,1,47,487,08/11/2017,23:39:34,0
4720,26,1,14,121,08/11/2017,16:00:55,0
103773,15,1,44,245,08/11/2017,15:49:47,0
195729,12,1,17,245,07/11/2017,09:00:58,0
95411,9,1,10,134,09/11/2017,11:24:30,0
71458,14,1,19,349,07/11/2017,12:31:17,0
53964,7,1,13,101,09/11/2017,08:32:49,0
15967,13,1,87,477,07/11/2017,13:31:11,0
27607,28,1,10,135,08/11/2017,05:25:54,0
72750,12,1,13,140,08/11/2017,17:00:56,0
174887,3,1,19,280,08/11/2017,19:47:18,0
145619,3,1,1,442,07/11/2017,17:27:49,0
289086,3,1,41,211,09/11/2017,08:10:21,0
67409,32,1,25,376,09/11/2017,14:26:12,0
99130,23,1,13,153,08/11/2017,23:12:38,0
74978,9,1,19,127,08/11/2017,22:27:11,0
14266,3,1,15,19,08/11/2017,01:33:58,0
114220,12,1,18,265,07/11/2017,01:10:30,0
265668,9,1,47,445,08/11/2017,13:23:56,0
126285,15,1,10,153,09/11/2017,13:32:47,0
135720,26,1,19,266,08/11/2017,02:45:48,0
154868,3,1,19,452,07/11/2017,15:29:43,0
312497,12,1,13,265,09/11/2017,13:32:57,0
2810,3,1,13,115,08/11/2017,00:23:50,0
269699,3,1,19,409,08/11/2017,04:38:31,0
77548,13,1,19,477,09/11/2017,13:40:52,0
118648,22,1,10,116,08/11/2017,17:11:54,0
98083,9,1,19,145,08/11/2017,15:22:10,0
88128,9,1,13,232,09/11/2017,13:48:22,0
105510,13,1,15,469,09/11/2017,06:28:49,0
50169,3,1,19,452,08/11/2017,14:43:04,0
66778,9,1,19,134,06/11/2017,17:03:42,0
94115,9,1,13,134,06/11/2017,22:00:44,0
104470,3,1,13,115,08/11/2017,03:48:01,0
104568,2,1,13,477,07/11/2017,21:15:51,0
99024,3,1,25,280,07/11/2017,08:56:51,0
133277,1,1,19,101,08/11/2017,02:51:41,0
5788,18,1,6,107,07/11/2017,10:15:29,0
80690,3,1,19,489,08/11/2017,06:02:40,0
24932,23,1,174,153,08/11/2017,07:37:03,0
51017,24,1,13,105,06/11/2017,17:25:38,0
10967,12,1,13,178,08/11/2017,02:17:08,0
120694,15,1,17,386,08/11/2017,08:07:13,0
204498,12,1,10,424,07/11/2017,00:10:38,0
108641,3,1,22,280,07/11/2017,01:07:53,0
105560,1,1,41,134,07/11/2017,17:22:09,0
212215,15,1,13,315,07/11/2017,20:11:38,0
81662,27,1,18,122,07/11/2017,10:51:39,0
91694,2,1,19,435,07/11/2017,06:15:58,0
111468,3,2,13,280,09/11/2017,04:04:40,0
94877,13,1,13,477,08/11/2017,03:41:16,0
33870,15,1,13,140,07/11/2017,13:02:53,0
4963,3,1,19,280,08/11/2017,15:59:58,0
15333,12,1,13,245,08/11/2017,00:17:38,0
264979,15,1,17,278,08/11/2017,14:03:05,0
40123,24,1,13,105,09/11/2017,10:09:36,0
99054,21,1,13,128,08/11/2017,10:15:17,0
70994,9,1,13,445,07/11/2017,12:21:20,0
5704,11,1,13,469,08/11/2017,17:22:22,0
23378,2,1,13,477,08/11/2017,07:02:41,0
273796,15,1,13,245,08/11/2017,01:19:52,0
118975,1,1,13,153,09/11/2017,01:08:38,0
88124,1,1,17,377,07/11/2017,00:15:48,0
224325,3,1,18,424,09/11/2017,12:48:16,0
111920,3,1,19,115,07/11/2017,01:25:49,0
52510,18,1,19,107,08/11/2017,10:20:33,0
109723,28,1,1,135,09/11/2017,11:44:09,0
71969,3,1,19,205,07/11/2017,00:43:09,0
1661,15,1,19,245,07/11/2017,15:13:05,0
71133,9,1,19,489,07/11/2017,10:39:24,0
103677,26,1,13,121,08/11/2017,07:31:00,0
97773,3,1,19,280,08/11/2017,14:26:18,0
82214,1,1,28,125,07/11/2017,21:25:56,0
317056,3,1,40,402,09/11/2017,12:44:00,0
19743,18,1,23,376,08/11/2017,09:22:42,0
118229,6,1,9,125,07/11/2017,13:34:28,0
115263,15,1,23,245,08/11/2017,07:27:28,0
108947,26,1,13,121,07/11/2017,15:03:14,0
194630,12,1,10,328,07/11/2017,06:11:42,0
28739,15,1,22,245,07/11/2017,09:54:06,0
32739,2,1,19,219,09/11/2017,12:46:36,0
58871,3,1,18,280,08/11/2017,05:36:43,0
140449,18,1,13,107,08/11/2017,07:46:42,0
41659,3,1,19,409,07/11/2017,12:40:18,0
28123,9,1,22,442,09/11/2017,01:10:08,0
10482,3,1,19,280,07/11/2017,05:15:22,0
115655,19,0,29,213,09/11/2017,00:16:38,09/11/2017
64464,15,1,40,265,07/11/2017,17:28:08,0
43793,2,1,13,477,08/11/2017,06:43:00,0
95145,14,1,22,379,08/11/2017,14:50:14,0
106333,3,1,22,173,09/11/2017,06:54:55,0
309794,18,1,18,107,09/11/2017,04:11:41,0
41301,13,1,10,477,08/11/2017,13:39:57,0
189673,15,1,19,245,06/11/2017,16:35:35,0
92735,12,1,26,259,09/11/2017,03:27:53,0
62411,8,1,17,140,06/11/2017,18:44:35,0
20839,2,1,12,258,08/11/2017,13:30:43,0
17149,2,2,19,205,06/11/2017,23:39:28,0
116974,11,1,8,173,08/11/2017,00:30:42,0
73516,3,1,46,280,09/11/2017,00:38:33,0
5425,2,1,13,477,08/11/2017,12:23:02,0
97500,2,1,17,435,09/11/2017,08:13:43,0
81548,9,1,8,232,09/11/2017,09:21:19,0
5348,3,1,19,280,08/11/2017,12:12:26,0
352848,3,1,1,280,09/11/2017,01:52:45,0
47433,3,1,19,280,09/11/2017,04:48:35,0
59847,2,1,19,469,08/11/2017,01:56:11,0
97126,15,1,41,315,06/11/2017,23:48:42,0
86198,12,1,20,178,08/11/2017,16:41:07,0
201675,15,1,13,386,08/11/2017,15:18:23,0
90833,14,1,19,379,07/11/2017,22:19:45,0
256616,3,1,17,211,09/11/2017,11:52:06,0
88053,23,1,32,153,07/11/2017,12:18:17,0
215008,2,2,4,237,08/11/2017,11:09:26,0
99779,18,1,25,107,09/11/2017,11:31:42,0
124608,9,1,19,232,07/11/2017,00:36:32,0
49407,9,1,37,244,09/11/2017,12:33:14,0
80372,12,1,18,245,07/11/2017,21:18:01,0
117858,14,1,6,379,08/11/2017,15:47:47,0
58838,15,1,19,379,09/11/2017,12:38:28,0
42103,64,1,39,459,07/11/2017,22:20:56,0
134702,2,1,13,401,08/11/2017,23:07:20,0
90652,9,1,22,489,08/11/2017,16:10:24,0
61572,11,1,18,481,07/11/2017,15:24:28,0
32356,2,1,13,236,07/11/2017,01:50:48,0
100654,9,1,26,232,08/11/2017,11:48:56,0
